datetime,open,high,low,close,volume
2023-03-02T09:15:00+05:30,1060.84,1067.49,1060.84,1065.47,449590
2023-03-02T09:20:00+05:30,1065.4,1067.05,1062.63,1064.04,179448
2023-03-02T09:25:00+05:30,1063.9,1065.06,1062.08,1062.08,166100
2023-03-02T09:30:00+05:30,1062.49,1064.47,1061.74,1063.01,105020
2023-03-02T09:35:00+05:30,1063.04,1063.22,1059.93,1060.84,171138
2023-03-02T09:40:00+05:30,1060.84,1061.29,1059.36,1060.63,143450
2023-03-02T09:45:00+05:30,1060.84,1060.93,1059.47,1060.27,81152
2023-03-02T09:50:00+05:30,1060.27,1060.27,1057.91,1059.02,126398
2023-03-02T09:55:00+05:30,1059.25,1059.93,1058.29,1059.47,116314
2023-03-02T10:00:00+05:30,1059.47,1061.06,1059.11,1059.5,153298
2023-03-02T10:05:00+05:30,1059.5,1060.31,1058.79,1059.47,113634
2023-03-02T10:10:00+05:30,1059.47,1060.25,1058.61,1058.61,107128
2023-03-02T10:15:00+05:30,1058.77,1059.34,1056.77,1058.11,338674
2023-03-02T10:20:00+05:30,1058.18,1060.25,1057.66,1059.93,112580
2023-03-02T10:25:00+05:30,1059.93,1060.2,1059.25,1060.18,61962
2023-03-02T10:30:00+05:30,1060.27,1061.15,1059.79,1059.79,841356
2023-03-02T10:35:00+05:30,1060.25,1061.06,1059.84,1060.84,38918
2023-03-02T10:40:00+05:30,1060.84,1061.11,1059.18,1060.34,67312
2023-03-02T10:45:00+05:30,1060.34,1060.84,1059.25,1060.34,54084
2023-03-02T10:50:00+05:30,1060.38,1060.61,1059.7,1059.79,74834
2023-03-02T10:55:00+05:30,1059.79,1060.47,1059.7,1060.2,84930
2023-03-02T11:00:00+05:30,1060.38,1062.2,1060.38,1061.74,196178
2023-03-02T11:05:00+05:30,1061.74,1061.74,1059.27,1060.61,124338
2023-03-02T11:10:00+05:30,1060.84,1061.77,1060.61,1061.56,80010
2023-03-02T11:15:00+05:30,1061.56,1062.15,1061.22,1061.63,40846
2023-03-02T11:20:00+05:30,1061.58,1062.08,1061.29,1061.88,74220
2023-03-02T11:25:00+05:30,1061.81,1062.2,1061.74,1062.15,74212
2023-03-02T11:30:00+05:30,1062.2,1062.31,1061.86,1061.9,105010
2023-03-02T11:35:00+05:30,1062.06,1062.31,1061.56,1061.63,85050
2023-03-02T11:40:00+05:30,1061.63,1062.49,1061.38,1061.65,45844
2023-03-02T11:45:00+05:30,1062.08,1062.08,1061.29,1061.79,54294
2023-03-02T11:50:00+05:30,1061.97,1062.13,1061.4,1061.93,33552
2023-03-02T11:55:00+05:30,1061.93,1062.17,1061.54,1061.74,44340
2023-03-02T12:00:00+05:30,1061.74,1062.15,1061.52,1061.7,91578
2023-03-02T12:05:00+05:30,1061.72,1063.79,1061.72,1062.47,101490
2023-03-02T12:10:00+05:30,1062.45,1064.01,1062.33,1062.83,136142
2023-03-02T12:15:00+05:30,1062.52,1063.56,1060.54,1063.42,158054
2023-03-02T12:20:00+05:30,1063.42,1063.56,1061.79,1062.42,65584
2023-03-02T12:25:00+05:30,1062.42,1062.65,1061.79,1062.31,39560
2023-03-02T12:30:00+05:30,1062.33,1062.65,1061.99,1062.65,26824
2023-03-02T12:35:00+05:30,1062.65,1062.88,1062.36,1062.67,52418
2023-03-02T12:40:00+05:30,1062.81,1062.81,1061.15,1061.61,60108
2023-03-02T12:45:00+05:30,1061.56,1062.2,1061.2,1062.15,40568
2023-03-02T12:50:00+05:30,1062.15,1062.49,1061.06,1061.22,63862
2023-03-02T12:55:00+05:30,1061.15,1061.7,1060.81,1060.84,49314
2023-03-02T13:00:00+05:30,1060.84,1061.29,1058.16,1058.41,218650
2023-03-02T13:05:00+05:30,1058.23,1060.2,1057.66,1058.43,304062
2023-03-02T13:10:00+05:30,1058.45,1059.75,1058.29,1058.36,82066
2023-03-02T13:15:00+05:30,1058.36,1059.84,1058.27,1059.68,45186
2023-03-02T13:20:00+05:30,1059.84,1060.38,1059.13,1059.97,145594
2023-03-02T13:25:00+05:30,1060.0,1060.0,1057.91,1058.09,159830
2023-03-02T13:30:00+05:30,1058.09,1058.52,1055.39,1055.57,174380
2023-03-02T13:35:00+05:30,1055.68,1055.98,1054.93,1055.34,134482
2023-03-02T13:40:00+05:30,1055.34,1055.84,1055.05,1055.05,115450
2023-03-02T13:45:00+05:30,1054.98,1055.8,1054.03,1055.39,110650
2023-03-02T13:50:00+05:30,1055.41,1055.77,1054.93,1055.28,59540
2023-03-02T13:55:00+05:30,1055.25,1055.87,1055.23,1055.5,55744
2023-03-02T14:00:00+05:30,1055.52,1055.73,1054.28,1054.8,79736
2023-03-02T14:05:00+05:30,1054.78,1055.39,1054.48,1054.91,58108
2023-03-02T14:10:00+05:30,1054.91,1056.75,1054.87,1056.25,102920
2023-03-02T14:15:00+05:30,1056.25,1056.55,1055.48,1056.27,56136
2023-03-02T14:20:00+05:30,1056.32,1057.52,1056.23,1056.46,94976
2023-03-02T14:25:00+05:30,1056.43,1056.68,1055.77,1056.07,63940
2023-03-02T14:30:00+05:30,1056.07,1056.55,1055.68,1055.82,63950
2023-03-02T14:35:00+05:30,1055.84,1055.89,1054.48,1054.78,104388
2023-03-02T14:40:00+05:30,1054.78,1055.39,1053.85,1054.46,108276
2023-03-02T14:45:00+05:30,1054.48,1056.05,1054.34,1055.59,64852
2023-03-02T14:50:00+05:30,1055.59,1056.75,1054.19,1054.48,129670
2023-03-02T14:55:00+05:30,1054.48,1054.93,1054.03,1054.62,88254
2023-03-02T15:00:00+05:30,1054.69,1054.96,1053.85,1054.28,283490
2023-03-02T15:05:00+05:30,1054.25,1055.39,1054.25,1055.14,203086
2023-03-02T15:10:00+05:30,1055.14,1056.75,1055.12,1056.61,258870
2023-03-02T15:15:00+05:30,1056.66,1057.18,1055.82,1056.89,241338
2023-03-02T15:20:00+05:30,1056.89,1057.66,1056.73,1057.59,256104
2023-03-02T15:25:00+05:30,1057.61,1057.61,1055.84,1055.87,194532
