datetime,open,high,low,close,volume
2025-10-29T09:20:00+05:30,59157.8,59248.8,59157.8,59248.8,2
2025-10-29T09:25:00+05:30,59239.8,59311.6,59239.8,59292.0,17
2025-10-29T09:30:00+05:30,59292.0,59299.0,59233.8,59236.8,6
2025-10-29T09:35:00+05:30,59205.0,59205.0,59131.2,59131.2,12
2025-10-29T09:40:00+05:30,59131.8,59131.8,59095.6,59110.0,27
2025-10-29T09:45:00+05:30,59148.0,59213.8,59148.0,59170.0,7
2025-10-29T09:50:00+05:30,59160.0,59218.4,59160.0,59200.0,8
2025-10-29T09:55:00+05:30,59217.2,59270.0,59217.2,59239.4,12
2025-10-29T10:00:00+05:30,59240.0,59249.0,59236.4,59236.4,6
2025-10-29T10:05:00+05:30,59206.0,59219.2,59174.8,59219.2,10
2025-10-29T10:10:00+05:30,59199.8,59199.8,59199.8,59199.8,1
2025-10-29T10:15:00+05:30,59160.0,59174.4,59160.0,59160.0,5
2025-10-29T10:20:00+05:30,59160.0,59246.2,59160.0,59183.8,5
2025-10-29T10:25:00+05:30,59240.0,59315.4,59240.0,59315.4,26
2025-10-29T10:30:00+05:30,59292.4,59325.2,59292.4,59314.4,6
2025-10-29T10:35:00+05:30,59321.4,59321.4,59277.2,59277.2,7
2025-10-29T10:40:00+05:30,59298.0,59309.2,59298.0,59309.2,5
2025-10-29T10:45:00+05:30,59309.2,59324.4,59266.2,59300.0,5
2025-10-29T10:50:00+05:30,59290.0,59290.0,59240.0,59240.0,5
2025-10-29T10:55:00+05:30,59240.0,59240.0,59240.0,59240.0,1
2025-10-29T11:00:00+05:30,59266.8,59273.8,59231.2,59231.2,9
2025-10-29T11:05:00+05:30,59230.4,59267.8,59230.4,59252.4,3
2025-10-29T11:15:00+05:30,59280.0,59280.0,59268.8,59269.0,9
2025-10-29T11:20:00+05:30,59285.0,59285.0,59285.0,59285.0,1
2025-10-29T11:25:00+05:30,59298.0,59323.6,59288.0,59288.0,9
2025-10-29T11:30:00+05:30,59275.4,59275.4,59275.2,59275.2,2
2025-10-29T11:35:00+05:30,59284.8,59285.0,59271.4,59278.8,6
2025-10-29T11:40:00+05:30,59299.8,59299.8,59269.4,59299.6,10
2025-10-29T11:45:00+05:30,59280.0,59299.0,59280.0,59299.0,2
2025-10-29T11:55:00+05:30,59299.0,59299.0,59299.0,59299.0,1
2025-10-29T12:00:00+05:30,59301.0,59337.0,59301.0,59335.8,8
2025-10-29T12:05:00+05:30,59323.4,59365.0,59321.6,59365.0,25
2025-10-29T12:10:00+05:30,59375.0,59380.0,59347.6,59380.0,10
2025-10-29T12:15:00+05:30,59379.8,59380.0,59379.8,59380.0,2
2025-10-29T12:20:00+05:30,59379.8,59379.8,59350.2,59350.2,4
2025-10-29T12:30:00+05:30,59350.6,59379.8,59350.6,59379.8,2
2025-10-29T12:40:00+05:30,59378.8,59380.0,59378.8,59380.0,6
2025-10-29T12:45:00+05:30,59375.0,59375.0,59375.0,59375.0,1
2025-10-29T12:50:00+05:30,59375.0,59375.0,59375.0,59375.0,1
2025-10-29T12:55:00+05:30,59380.0,59380.0,59380.0,59380.0,1
2025-10-29T13:00:00+05:30,59350.0,59350.2,59350.0,59350.2,2
2025-10-29T13:10:00+05:30,59380.0,59400.0,59380.0,59400.0,4
2025-10-29T13:15:00+05:30,59397.8,59400.0,59390.0,59390.0,4
2025-10-29T13:20:00+05:30,59400.0,59400.0,59400.0,59400.0,2
2025-10-29T13:25:00+05:30,59415.6,59435.2,59415.6,59426.8,14
