datetime,open,high,low,close,volume
2020-01-01T09:15:00+05:30,12202.15,12216.45,12201.2,12212.45,0
2020-01-01T09:20:00+05:30,12211.85,12218.8,12208.8,12215.9,0
2020-01-01T09:25:00+05:30,12215.15,12222.2,12211.35,12222.05,0
2020-01-01T09:30:00+05:30,12221.65,12221.9,12212.8,12212.8,0
2020-01-01T09:35:00+05:30,12213.55,12213.85,12205.5,12208.35,0
2020-01-01T09:40:00+05:30,12208.2,12208.75,12196.85,12202.75,0
2020-01-01T09:45:00+05:30,12203.15,12204.2,12191.4,12195.6,0
2020-01-01T09:50:00+05:30,12195.35,12205.0,12192.5,12199.9,0
2020-01-01T09:55:00+05:30,12199.55,12203.2,12197.75,12200.6,0
2020-01-01T10:00:00+05:30,12200.5,12201.2,12192.7,12195.2,0
2020-01-01T10:05:00+05:30,12195.4,12195.9,12184.7,12186.45,0
2020-01-01T10:10:00+05:30,12186.7,12194.05,12184.55,12190.85,0
2020-01-01T10:15:00+05:30,12190.65,12193.05,12187.4,12193.05,0
2020-01-01T10:20:00+05:30,12192.75,12200.2,12192.75,12196.1,0
2020-01-01T10:25:00+05:30,12196.2,12200.45,12194.2,12197.75,0
2020-01-01T10:30:00+05:30,12198.2,12198.2,12190.2,12196.3,0
2020-01-01T10:35:00+05:30,12195.45,12197.0,12190.25,12193.55,0
2020-01-01T10:40:00+05:30,12193.3,12197.0,12190.95,12192.0,0
2020-01-01T10:45:00+05:30,12192.25,12193.65,12181.6,12182.65,0
2020-01-01T10:50:00+05:30,12182.7,12182.7,12169.8,12176.3,0
2020-01-01T10:55:00+05:30,12176.35,12177.85,12175.15,12177.45,0
2020-01-01T11:00:00+05:30,12177.35,12184.2,12176.6,12180.85,0
2020-01-01T11:05:00+05:30,12180.5,12187.1,12179.55,12185.15,0
2020-01-01T11:10:00+05:30,12184.9,12185.65,12181.05,12183.3,0
2020-01-01T11:15:00+05:30,12183.4,12187.15,12182.65,12184.1,0
2020-01-01T11:20:00+05:30,12184.05,12185.15,12176.7,12177.6,0
2020-01-01T11:25:00+05:30,12177.5,12179.9,12175.5,12179.25,0
2020-01-01T11:30:00+05:30,12178.65,12184.0,12178.4,12183.55,0
2020-01-01T11:35:00+05:30,12183.45,12183.85,12179.5,12181.45,0
2020-01-01T11:40:00+05:30,12180.8,12180.85,12177.9,12179.15,0
2020-01-01T11:45:00+05:30,12179.35,12180.45,12177.15,12179.2,0
2020-01-01T11:50:00+05:30,12179.6,12180.0,12175.55,12176.1,0
2020-01-01T11:55:00+05:30,12176.3,12176.35,12172.55,12176.3,0
2020-01-01T12:00:00+05:30,12175.95,12187.7,12174.9,12186.0,0
2020-01-01T12:05:00+05:30,12185.9,12189.1,12184.85,12185.35,0
2020-01-01T12:10:00+05:30,12185.6,12187.8,12182.65,12187.3,0
2020-01-01T12:15:00+05:30,12187.35,12193.15,12186.8,12190.15,0
2020-01-01T12:20:00+05:30,12189.5,12189.85,12178.85,12179.95,0
2020-01-01T12:25:00+05:30,12179.9,12179.9,12171.95,12171.95,0
2020-01-01T12:30:00+05:30,12171.75,12174.1,12165.3,12174.1,0
2020-01-01T12:35:00+05:30,12173.9,12178.75,12173.9,12178.15,0
2020-01-01T12:40:00+05:30,12177.55,12178.05,12173.0,12176.55,0
2020-01-01T12:45:00+05:30,12175.8,12182.6,12175.8,12181.1,0
2020-01-01T12:50:00+05:30,12181.25,12182.9,12180.2,12181.75,0
2020-01-01T12:55:00+05:30,12181.4,12183.5,12178.2,12182.8,0
2020-01-01T13:00:00+05:30,12182.85,12183.4,12179.9,12181.9,0
2020-01-01T13:05:00+05:30,12181.95,12182.8,12179.8,12181.3,0
2020-01-01T13:10:00+05:30,12181.5,12181.85,12174.3,12175.25,0
2020-01-01T13:15:00+05:30,12175.35,12177.3,12171.75,12176.6,0
2020-01-01T13:20:00+05:30,12176.9,12182.75,12176.3,12177.15,0
2020-01-01T13:25:00+05:30,12177.6,12183.55,12176.85,12183.1,0
2020-01-01T13:30:00+05:30,12183.45,12186.2,12182.15,12183.45,0
2020-01-01T13:35:00+05:30,12183.8,12183.8,12177.8,12179.0,0
2020-01-01T13:40:00+05:30,12178.9,12182.6,12178.05,12182.6,0
2020-01-01T13:45:00+05:30,12182.35,12182.7,12179.8,12181.2,0
2020-01-01T13:50:00+05:30,12181.05,12192.25,12180.4,12192.25,0
2020-01-01T13:55:00+05:30,12192.3,12197.75,12190.0,12190.6,0
2020-01-01T14:00:00+05:30,12190.55,12191.3,12186.35,12186.4,0
2020-01-01T14:05:00+05:30,12186.5,12191.15,12185.35,12189.55,0
2020-01-01T14:10:00+05:30,12189.6,12190.65,12180.6,12182.15,0
2020-01-01T14:15:00+05:30,12182.05,12182.2,12174.95,12178.95,0
2020-01-01T14:20:00+05:30,12178.8,12180.35,12175.1,12176.9,0
2020-01-01T14:25:00+05:30,12177.4,12179.1,12172.8,12178.1,0
2020-01-01T14:30:00+05:30,12177.9,12184.3,12175.55,12176.05,0
2020-01-01T14:35:00+05:30,12177.15,12178.85,12174.75,12175.85,0
2020-01-01T14:40:00+05:30,12175.6,12181.3,12175.35,12179.8,0
2020-01-01T14:45:00+05:30,12180.75,12183.65,12179.0,12182.85,0
2020-01-01T14:50:00+05:30,12183.35,12183.35,12179.4,12179.75,0
2020-01-01T14:55:00+05:30,12179.65,12180.65,12169.5,12169.8,0
2020-01-01T15:00:00+05:30,12170.3,12182.7,12170.05,12181.3,0
2020-01-01T15:05:00+05:30,12181.4,12188.45,12181.05,12184.45,0
2020-01-01T15:10:00+05:30,12184.5,12187.3,12178.1,12182.45,0
2020-01-01T15:15:00+05:30,12182.3,12186.0,12177.3,12181.7,0
2020-01-01T15:20:00+05:30,12182.15,12186.75,12179.2,12185.35,0
2020-01-01T15:25:00+05:30,12184.8,12191.95,12182.5,12182.5,0
2020-01-02T09:15:00+05:30,12198.55,12216.85,12195.25,12216.0,0
2020-01-02T09:20:00+05:30,12217.2,12220.8,12216.65,12218.2,0
2020-01-02T09:25:00+05:30,12217.9,12227.9,12217.35,12224.0,0
2020-01-02T09:30:00+05:30,12224.25,12230.95,12223.3,12224.1,0
2020-01-02T09:35:00+05:30,12223.5,12224.85,12213.7,12217.4,0
2020-01-02T09:40:00+05:30,12216.95,12220.1,12213.3,12214.0,0
2020-01-02T09:45:00+05:30,12213.7,12214.1,12205.6,12210.05,0
2020-01-02T09:50:00+05:30,12210.1,12212.85,12204.35,12204.95,0
2020-01-02T09:55:00+05:30,12204.7,12212.3,12204.3,12211.8,0
2020-01-02T10:00:00+05:30,12212.1,12217.8,12211.5,12217.45,0
2020-01-02T10:05:00+05:30,12217.6,12219.1,12215.0,12216.0,0
2020-01-02T10:10:00+05:30,12216.65,12220.1,12213.4,12220.1,0
2020-01-02T10:15:00+05:30,12219.6,12228.0,12218.6,12227.3,0
2020-01-02T10:20:00+05:30,12227.25,12228.6,12221.85,12223.95,0
2020-01-02T10:25:00+05:30,12224.0,12226.15,12222.4,12225.45,0
2020-01-02T10:30:00+05:30,12225.25,12232.75,12225.25,12230.7,0
2020-01-02T10:35:00+05:30,12231.15,12235.5,12230.45,12234.6,0
2020-01-02T10:40:00+05:30,12234.7,12235.1,12230.35,12233.0,0
2020-01-02T10:45:00+05:30,12233.4,12234.3,12230.3,12232.8,0
2020-01-02T10:50:00+05:30,12232.75,12236.35,12232.1,12233.95,0
2020-01-02T10:55:00+05:30,12233.8,12234.5,12228.8,12229.3,0
2020-01-02T11:00:00+05:30,12229.6,12231.55,12228.85,12229.05,0
2020-01-02T11:05:00+05:30,12229.3,12232.15,12226.85,12232.15,0
2020-01-02T11:10:00+05:30,12231.95,12232.25,12227.45,12228.4,0
2020-01-02T11:15:00+05:30,12228.45,12235.65,12228.05,12234.95,0
2020-01-02T11:20:00+05:30,12234.75,12242.7,12234.75,12242.3,0
2020-01-02T11:25:00+05:30,12241.85,12241.85,12236.8,12237.15,0
2020-01-02T11:30:00+05:30,12237.7,12242.75,12237.05,12242.5,0
2020-01-02T11:35:00+05:30,12242.65,12245.15,12237.85,12238.7,0
2020-01-02T11:40:00+05:30,12239.15,12244.9,12238.4,12243.85,0
2020-01-02T11:45:00+05:30,12243.95,12247.05,12243.9,12244.65,0
2020-01-02T11:50:00+05:30,12244.25,12251.55,12244.15,12251.05,0
2020-01-02T11:55:00+05:30,12251.15,12251.3,12246.05,12248.9,0
2020-01-02T12:00:00+05:30,12249.0,12250.4,12246.6,12247.65,0
2020-01-02T12:05:00+05:30,12248.25,12254.45,12247.2,12254.1,0
2020-01-02T12:10:00+05:30,12254.05,12257.55,12251.65,12256.85,0
2020-01-02T12:15:00+05:30,12256.05,12262.15,12255.9,12260.85,0
2020-01-02T12:20:00+05:30,12260.6,12264.5,12258.25,12263.8,0
2020-01-02T12:25:00+05:30,12263.7,12265.1,12260.4,12262.0,0
2020-01-02T12:30:00+05:30,12261.95,12267.1,12261.95,12266.75,0
2020-01-02T12:35:00+05:30,12266.3,12270.3,12265.55,12266.6,0
2020-01-02T12:40:00+05:30,12266.5,12268.15,12265.3,12266.1,0
2020-01-02T12:45:00+05:30,12265.9,12266.5,12251.75,12253.5,0
2020-01-02T12:50:00+05:30,12253.35,12255.85,12252.05,12254.75,0
2020-01-02T12:55:00+05:30,12255.0,12255.05,12250.5,12251.45,0
2020-01-02T13:00:00+05:30,12251.5,12258.55,12251.35,12258.4,0
2020-01-02T13:05:00+05:30,12258.5,12260.05,12255.6,12259.4,0
