datetime,open,high,low,close,volume
2022-01-03T09:15:00+05:30,17387.15,17475.75,17383.3,17471.0,0
2022-01-03T09:20:00+05:30,17471.6,17478.6,17438.9,17450.35,0
2022-01-03T09:25:00+05:30,17449.85,17473.1,17436.35,17472.9,0
2022-01-03T09:30:00+05:30,17469.2,17472.45,17450.75,17464.35,0
2022-01-03T09:35:00+05:30,17464.55,17474.95,17461.4,17468.35,0
2022-01-03T09:40:00+05:30,17466.85,17471.5,17460.85,17461.15,0
2022-01-03T09:45:00+05:30,17462.3,17486.95,17462.3,17485.25,0
2022-01-03T09:50:00+05:30,17485.05,17499.25,17482.6,17489.5,0
2022-01-03T09:55:00+05:30,17490.35,17499.45,17485.25,17495.65,0
2022-01-03T10:00:00+05:30,17491.75,17496.65,17486.25,17493.4,0
2022-01-03T10:05:00+05:30,17493.4,17494.6,17486.55,17492.65,0
2022-01-03T10:10:00+05:30,17493.1,17502.25,17490.5,17496.4,0
2022-01-03T10:15:00+05:30,17495.15,17496.25,17488.0,17495.1,0
2022-01-03T10:20:00+05:30,17494.35,17513.6,17490.0,17511.65,0
2022-01-03T10:25:00+05:30,17512.05,17518.0,17509.8,17513.25,0
2022-01-03T10:30:00+05:30,17512.6,17526.8,17509.95,17518.95,0
2022-01-03T10:35:00+05:30,17518.75,17520.5,17506.65,17510.95,0
2022-01-03T10:40:00+05:30,17511.15,17513.9,17507.9,17513.5,0
2022-01-03T10:45:00+05:30,17513.35,17513.35,17506.6,17509.55,0
2022-01-03T10:50:00+05:30,17509.85,17518.55,17509.25,17512.05,0
2022-01-03T10:55:00+05:30,17511.95,17521.05,17510.75,17519.85,0
2022-01-03T11:00:00+05:30,17519.45,17519.8,17512.8,17518.15,0
2022-01-03T11:05:00+05:30,17519.8,17520.85,17511.1,17513.3,0
2022-01-03T11:10:00+05:30,17513.5,17531.7,17510.4,17529.3,0
2022-01-03T11:15:00+05:30,17529.3,17529.95,17516.45,17526.35,0
2022-01-03T11:20:00+05:30,17527.35,17528.8,17521.7,17524.3,0
2022-01-03T11:25:00+05:30,17525.65,17527.8,17522.25,17522.85,0
2022-01-03T11:30:00+05:30,17522.85,17524.7,17512.0,17524.7,0
2022-01-03T11:35:00+05:30,17525.0,17526.2,17516.05,17522.35,0
2022-01-03T11:40:00+05:30,17522.85,17533.25,17522.5,17526.45,0
2022-01-03T11:45:00+05:30,17526.95,17527.45,17521.4,17523.55,0
2022-01-03T11:50:00+05:30,17523.7,17528.5,17521.2,17527.9,0
2022-01-03T11:55:00+05:30,17527.65,17534.1,17521.2,17530.8,0
2022-01-03T12:00:00+05:30,17530.6,17532.7,17518.25,17518.25,0
2022-01-03T12:05:00+05:30,17518.6,17523.3,17516.75,17517.85,0
2022-01-03T12:10:00+05:30,17518.2,17527.0,17516.45,17526.95,0
2022-01-03T12:15:00+05:30,17527.5,17539.55,17526.65,17538.0,0
2022-01-03T12:20:00+05:30,17538.05,17545.6,17537.1,17544.3,0
2022-01-03T12:25:00+05:30,17544.4,17547.75,17540.55,17546.9,0
2022-01-03T12:30:00+05:30,17546.8,17556.8,17546.75,17553.05,0
2022-01-03T12:35:00+05:30,17552.55,17563.1,17551.8,17560.8,0
2022-01-03T12:40:00+05:30,17559.65,17579.2,17558.25,17565.3,0
